Index,Country Code,Series Code,Year,Value
351,LBN,FX.OWN.TOTL.MA.ZS,2021,24.65
352,LBR,FX.OWN.TOTL.MA.ZS,2021,59.34
353,LTU,FX.OWN.TOTL.MA.ZS,2021,96.99
354,MWI,FX.OWN.TOTL.MA.ZS,2021,47.75
355,MYS,FX.OWN.TOTL.MA.ZS,2021,89.23
356,MLI,FX.OWN.TOTL.MA.ZS,2021,45.93
357,MLT,FX.OWN.TOTL.MA.ZS,2021,97.57
358,MUS,FX.OWN.TOTL.MA.ZS,2021,91.74
359,MDA,FX.OWN.TOTL.MA.ZS,2021,65.7
360,MNG,FX.OWN.TOTL.MA.ZS,2021,97.89
361,MAR,FX.OWN.TOTL.MA.ZS,2021,55.97
362,MOZ,FX.OWN.TOTL.MA.ZS,2021,61.0
363,MMR,FX.OWN.TOTL.MA.ZS,2021,49.52
364,NAM,FX.OWN.TOTL.MA.ZS,2021,73.67
365,NPL,FX.OWN.TOTL.MA.ZS,2021,58.61
366,NLD,FX.OWN.TOTL.MA.ZS,2021,100.0
367,NZL,FX.OWN.TOTL.MA.ZS,2021,98.23
368,NIC,FX.OWN.TOTL.MA.ZS,2021,30.94
369,NGA,FX.OWN.TOTL.MA.ZS,2021,55.45
370,MKD,FX.OWN.TOTL.MA.ZS,2021,90.62
371,NOR,FX.OWN.TOTL.MA.ZS,2021,98.98
372,PAK,FX.OWN.TOTL.MA.ZS,2021,28.18
373,PAN,FX.OWN.TOTL.MA.ZS,2021,46.95
374,PRY,FX.OWN.TOTL.MA.ZS,2021,53.49
375,PER,FX.OWN.TOTL.MA.ZS,2021,62.32
376,PHL,FX.OWN.TOTL.MA.ZS,2021,55.59
377,POL,FX.OWN.TOTL.MA.ZS,2021,95.75
378,PRT,FX.OWN.TOTL.MA.ZS,2021,95.37
379,ROU,FX.OWN.TOTL.MA.ZS,2021,72.68
380,RUS,FX.OWN.TOTL.MA.ZS,2021,89.26
381,SAU,FX.OWN.TOTL.MA.ZS,2021,81.67
382,SEN,FX.OWN.TOTL.MA.ZS,2021,62.31
383,SRB,FX.OWN.TOTL.MA.ZS,2021,88.99
384,SLE,FX.OWN.TOTL.MA.ZS,2021,33.35
385,SGP,FX.OWN.TOTL.MA.ZS,2021,98.27
386,SVK,FX.OWN.TOTL.MA.ZS,2021,97.36
387,SVN,FX.OWN.TOTL.MA.ZS,2021,100.0
388,ZAF,FX.OWN.TOTL.MA.ZS,2021,84.56
389,SSD,FX.OWN.TOTL.MA.ZS,2021,7.71
390,ESP,FX.OWN.TOTL.MA.ZS,2021,99.11
391,LKA,FX.OWN.TOTL.MA.ZS,2021,89.26
392,SWE,FX.OWN.TOTL.MA.ZS,2021,99.39
393,CHE,FX.OWN.TOTL.MA.ZS,2021,100.0
394,TJK,FX.OWN.TOTL.MA.ZS,2021,39.57
395,TZA,FX.OWN.TOTL.MA.ZS,2021,59.37
396,THA,FX.OWN.TOTL.MA.ZS,2021,98.61
397,TGO,FX.OWN.TOTL.MA.ZS,2021,55.22
398,TUN,FX.OWN.TOTL.MA.ZS,2021,45.14
399,TUR,FX.OWN.TOTL.MA.ZS,2021,85.34
400,UGA,FX.OWN.TOTL.MA.ZS,2021,66.88
401,UKR,FX.OWN.TOTL.MA.ZS,2021,87.07
402,ARE,FX.OWN.TOTL.MA.ZS,2021,85.39
403,GBR,FX.OWN.TOTL.MA.ZS,2021,99.61
404,USA,FX.OWN.TOTL.MA.ZS,2021,93.09
405,URY,FX.OWN.TOTL.MA.ZS,2021,72.35
406,UZB,FX.OWN.TOTL.MA.ZS,2021,50.24
407,VEN,FX.OWN.TOTL.MA.ZS,2021,89.06
408,PSE,FX.OWN.TOTL.MA.ZS,2021,41.44
409,ZMB,FX.OWN.TOTL.MA.ZS,2021,52.48
410,ZWE,FX.OWN.TOTL.MA.ZS,2021,65.86
411,ARB,FX.OWN.TOTL.MA.ZS,2021,48.27
412,EAS,FX.OWN.TOTL.MA.ZS,2021,84.24
413,EAP,FX.OWN.TOTL.MA.ZS,2021,82.47
414,EMU,FX.OWN.TOTL.MA.ZS,2021,98.7
415,ECS,FX.OWN.TOTL.MA.ZS,2021,91.23
416,ECA,FX.OWN.TOTL.MA.ZS,2021,81.05
417,HIC,FX.OWN.TOTL.MA.ZS,2021,96.0
418,LCN,FX.OWN.TOTL.MA.ZS,2021,76.97
419,LAC,FX.OWN.TOTL.MA.ZS,2021,76.56
420,LMY,FX.OWN.TOTL.MA.ZS,2021,74.2
421,LIC,FX.OWN.TOTL.MA.ZS,2021,43.86
422,LMC,FX.OWN.TOTL.MA.ZS,2021,65.49
423,MEA,FX.OWN.TOTL.MA.ZS,2021,59.58
424,MNA,FX.OWN.TOTL.MA.ZS,2021,54.36
425,MIC,FX.OWN.TOTL.MA.ZS,2021,75.07
426,NAC,FX.OWN.TOTL.MA.ZS,2021,93.79
427,OED,FX.OWN.TOTL.MA.ZS,2021,96.69
428,SAS,FX.OWN.TOTL.MA.ZS,2021,69.85
429,SSF,FX.OWN.TOTL.MA.ZS,2021,61.36
430,SSA,FX.OWN.TOTL.MA.ZS,2021,61.36
431,UMC,FX.OWN.TOTL.MA.ZS,2021,86.27
432,WLD,FX.OWN.TOTL.MA.ZS,2021,78.35
433,AFG,FX.OWN.TOTL.OL.ZS,2021,10.81
434,ALB,FX.OWN.TOTL.OL.ZS,2021,44.4
435,DZA,FX.OWN.TOTL.OL.ZS,2021,51.28
436,ARG,FX.OWN.TOTL.OL.ZS,2021,70.62
437,ARM,FX.OWN.TOTL.OL.ZS,2021,57.37
438,AUS,FX.OWN.TOTL.OL.ZS,2021,99.18
439,AUT,FX.OWN.TOTL.OL.ZS,2021,99.95
440,BGD,FX.OWN.TOTL.OL.ZS,2021,54.55
441,BEL,FX.OWN.TOTL.OL.ZS,2021,99.65
442,BEN,FX.OWN.TOTL.OL.ZS,2021,53.64
443,BOL,FX.OWN.TOTL.OL.ZS,2021,69.87
444,BIH,FX.OWN.TOTL.OL.ZS,2021,82.95
445,BRA,FX.OWN.TOTL.OL.ZS,2021,85.62
446,BGR,FX.OWN.TOTL.OL.ZS,2021,83.54
447,BFA,FX.OWN.TOTL.OL.ZS,2021,36.56
