CountryShortName,Year,IndicatorName,Value
Canada,2023.0,"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",1986224539033.82
Canada,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",1977244925298.93
Canada,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",1978010384438.7
Canada,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",2005764473755.39
Canada,2021.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",298576290351.555
Canada,2022.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",261971243240.293
Canada,2023.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",250283911141.284
Canada,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",161761952775.372
Canada,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",166023298501.015
Canada,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",159667451446.578
Canada,2021.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",926496228916.578
Canada,2022.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",971660954385.701
Canada,2023.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",985963646624.535
Canada,2021.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",15891093328.245
Canada,2022.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",22101197319.8349
Canada,2023.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",22067905526.2707
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",13516599607.2775
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",14942171436.0945
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",17723949906.274
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",19411678065.9669
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",20071756101.7825
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",24763767138.1473
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",16323349882.0443
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",17368768277.9455
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",20518967566.3309
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",35735027948.0112
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",37440524379.728
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",45282734704.4782
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",22218428340.7337
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",22498352943.6335
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",27558784798.2042
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1347931256.89523
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1409811916.6861
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1610478829.99996
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",18134529907.1412
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",18704454555.7361
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",20824589833.9639
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",20123126457.4682
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",20636679925.5144
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",23149078858.534
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",1186751470.62252
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",965953745.295346
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",859074626.241248
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",1186751470.62252
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",965953745.295346
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",859074626.241248
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",873683707.126708
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",866628673.08934
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1225821056.73382
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",13432859448.1965
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",14895435588.5547
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",19978384122.976
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",14306543155.3232
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",15762064261.6441
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",21204205179.7098
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",26641460.8427265
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",28976774.5002155
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",30398333.371447
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",91965403.7545874
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",46849672.7739822
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",39977706.6217314
"Côte d'Ivoire",2021.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",118606864.597314
"Côte d'Ivoire",2022.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",75826447.2741977
"Côte d'Ivoire",2023.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",70376039.9931784
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",2248256424.86466
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",2305417364.27566
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",2866698220.10522
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",32846106229.7148
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",34612693562.3602
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",41702026289.8028
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",35094362654.5795
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",36918110926.6358
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",44568724509.908
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",640665293.431727
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",522413453.0922
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",714010194.570149
"Côte d'Ivoire",2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",640665293.431727
"Côte d'Ivoire",2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",522413453.0922
"Côte d'Ivoire",2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",714010194.570149
Colombia,2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",91775243384.0463
Colombia,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",99294078201.465
Colombia,2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",99645236177.3949
Colombia,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",125363025383.791
Colombia,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",127734207741.139
Colombia,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",151648127587.578
Colombia,2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",217140388597.894
Colombia,2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",227028285798.771
Colombia,2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",251292919730.714
Colombia,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",11571248276.6851
Colombia,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",14862606847.3209
Colombia,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",9370896110.74235
Colombia,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",140576601900.274
Colombia,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",145545861631.78
Colombia,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",166440194260.623
Colombia,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",155154821393.695
Colombia,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",163035373104.539
Colombia,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",178055015067.025
Colombia,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1321657967.50331
Colombia,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1640683136.98599
Colombia,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",2742984146.03047
Colombia,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",50323433453.6415
Colombia,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",51611386366.8112
Colombia,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",55470177869.3184
Colombia,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",51645091421.1448
Colombia,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",53252069503.7971
Colombia,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",58213162015.3488
Colombia,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",363701797.13498
Colombia,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",396536174.819839
Colombia,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",61506930.883936
